0,1,2,3
001206.SZ,9.72,16.811999999999998,75888.0
002373.SZ,9.362,16.05,75876.0
605178.SH,10.55,18.53,75858.0
600421.SH,5.11,8.69,75855.0
002685.SZ,2.15,3.662,75795.0
000932.SZ,5.026000000000001,5.698,75686.0
000803.SZ,3.43,5.598000000000001,75660.0
301077.SZ,11.7,20.55,75650.0
300710.SZ,10.82,18.088,75624.0
002317.SZ,10.44,17.868,75620.0
603967.SH,9.804,10.882000000000001,75613.0
301148.SZ,12.45,20.83,75520.0
002276.SZ,8.288,14.0,75520.0
000404.SZ,4.5,7.9,75480.0
600993.SH,22.900000000000002,30.94,75474.0
002723.SZ,5.02,8.772,75421.0
000060.SZ,4.162,6.21,75388.0
603335.SH,3.33,5.414,75300.0
300232.SZ,5.91,10.43,75258.0
300151.SZ,13.99,16.49,75197.0
000960.SZ,10.8,18.97,75164.0
000938.SZ,23.259999999999998,36.4,75128.0
600479.SH,9.916,14.58,75124.0
603963.SH,5.776,14.8,75116.0
688003.SH,32.044,37.066,75106.0
603329.SH,12.458,18.97,75000.0
603331.SH,7.99,13.156,75000.0
600781.SH,0.52,0.8560000000000001,74997.0
601601.SH,26.786,29.354,74988.0
603711.SH,10.98,18.576,74893.0
301429.SZ,11.29,19.614,74888.0
002609.SZ,6.5,10.88,74817.0
600835.SH,11.442,17.01,74763.0
600583.SH,5.958,6.372,74751.0
603197.SH,37.81,66.55,74724.0
603173.SH,23.28,35.7,74724.0
001202.SZ,11.586,14.998000000000001,74693.0
605277.SH,15.428,17.852,74624.0
300859.SZ,19.3,33.16,74613.0
600530.SH,2.254,2.688,74554.0
300967.SZ,7.26,12.1,74528.0
300301.SZ,1.244,1.4780000000000002,74520.0
600339.SH,3.112,4.92,74494.0
600511.SH,30.186,43.33,74475.0
601800.SH,8.084,12.74,74442.0
000070.SZ,7.364000000000001,8.906,74410.0
000923.SZ,12.45,21.75,74400.0
300541.SZ,13.006,15.104,74361.0
600575.SH,2.19,3.82,74328.0
601689.SH,52.4,82.0,74304.0
600979.SH,2.58,4.5,74304.0
603125.SH,29.176000000000002,33.564,74271.0
002830.SZ,7.3,12.100000000000001,74256.0
002152.SZ,11.45,12.399999999999999,74240.0
000524.SZ,6.1,10.276,74165.0
300681.SZ,10.01,17.064,74151.0
002075.SZ,3.99,4.35,74130.0
603151.SH,11.450000000000001,14.190000000000001,74086.0
002981.SZ,26.834,46.17,74074.0
301048.SZ,8.798,14.19,74059.0
002802.SZ,6.58,10.488,73990.0
002418.SZ,1.73,2.852,73984.0
603889.SH,6.574,7.3180000000000005,73939.0
300990.SZ,23.28,40.534,73920.0
600078.SH,6.529999999999999,8.21,73833.0
300109.SZ,12.79,21.358,73788.0
601186.SH,8.296000000000001,12.56,73765.0
300791.SZ,24.5,42.94,73760.0
300770.SZ,41.212,52.524,73753.0
002318.SZ,15.01,26.18,73722.0
300884.SZ,10.83,14.11,73716.0
600546.SH,16.008,18.816,73688.0
300677.SZ,21.92,24.08,73626.0
300701.SZ,6.762,8.004,73610.0
002523.SZ,2.706,3.0780000000000003,73606.0
300712.SZ,15.0,22.63,73590.0
300148.SZ,3.3600000000000003,7.2,73544.0
000029.SZ,10.633999999999999,11.398,73474.0
601225.SH,15.89,27.73,73408.0
002899.SZ,9.07,15.574,73370.0
001324.SZ,14.17,23.961999999999996,73360.0
001201.SZ,14.87,25.310000000000002,73298.0
301057.SZ,8.45,13.718,73278.0
300922.SZ,8.65,21.14,73255.0
000638.SZ,3.33,5.722,73200.0
300236.SZ,28.864,43.2,73038.0
301003.SZ,14.85,24.954,73030.0
301060.SZ,7.85,11.579999999999998,73025.0
603607.SH,9.7,16.599999999999998,72924.0
002253.SZ,7.51,12.914,72884.0
002159.SZ,14.612,16.268,72877.0
002773.SZ,13.83,23.94,72792.0
600423.SH,2.02,3.184,72765.0
301105.SZ,23.018,27.436,72748.0
603677.SH,11.91,17.61,72732.0
001368.SZ,24.536,28.414,72731.0
605255.SH,12.65,15.8,72612.0
300400.SZ,10.462,12.924,72596.0
300051.SZ,7.6,9.2,72566.0
000551.SZ,9.427999999999999,10.314,72530.0
603116.SH,6.066,6.747999999999999,72463.0
600987.SH,7.4879999999999995,8.161999999999999,72282.0
002051.SZ,8.27,14.95,72270.0
000952.SZ,5.138,5.965999999999999,72250.0
002016.SZ,4.09,6.946,72224.0
603985.SH,22.008,54.92,72200.0
002698.SZ,10.62,17.964,72192.0
002923.SZ,7.2,12.344000000000001,72174.0
601988.SH,3.7920000000000003,4.424,72162.0
002026.SZ,8.46,9.63,72146.0
603337.SH,17.72,30.6,72128.0
002320.SZ,5.5440000000000005,5.978000000000001,72117.0
301212.SZ,14.5,24.94,72080.0
300305.SZ,5.05,15.85,72072.0
300907.SZ,11.39,23.02,72036.0
605166.SH,6.77,11.626,72030.0
603757.SH,21.186,33.33,72024.0
300621.SZ,5.37,9.228,71982.0
603228.SH,20.322,27.54,71968.0
000677.SZ,1.89,3.0780000000000003,71944.0
603969.SH,4.818,5.8260000000000005,71943.0
002475.SZ,29.122,32.774,71898.0
002096.SZ,8.7,15.0,71820.0
605580.SH,6.7,10.920000000000002,71818.0
002806.SZ,5.96,9.908000000000001,71810.0
000657.SZ,6.78,10.975999999999999,71736.0
300977.SZ,10.6,17.36,71722.0
002688.SZ,3.01,5.066,71712.0
002826.SZ,7.58,8.97,71663.0
301219.SZ,28.2,46.343999999999994,71645.0
002840.SZ,13.92,24.0,71568.0
000403.SZ,17.68,30.46,71568.0
300636.SZ,5.84,16.17,71478.0
600968.SH,2.67,4.58,71434.0
603067.SH,7.1,12.2,71400.0
002269.SZ,1.712,1.848,71385.0
605177.SH,15.5,26.582,71360.0
301358.SZ,23.19,39.194,71337.0
002883.SZ,11.48,12.54,71297.0
603021.SH,2.89,4.7540000000000004,71276.0
001212.SZ,28.092,33.884,71264.0
002472.SZ,22.125999999999998,36.19,71261.0
002608.SZ,6.972,7.508,71237.0
300006.SZ,2.656,3.112,71187.0
301388.SZ,12.17,32.01,71176.0
603726.SH,12.356000000000002,18.05,71171.0
301139.SZ,16.8,27.284,71154.0
002199.SZ,4.04,6.812,71136.0
300739.SZ,8.39,13.556000000000001,71043.0
601022.SH,8.986,10.182,70992.0
300083.SZ,3.66,9.4,70980.0
300489.SZ,18.29,28.55,70974.0
301317.SZ,10.82,18.492,70932.0
301075.SZ,13.0,22.084,70908.0
300508.SZ,14.1,23.588,70840.0
600191.SH,4.4719999999999995,5.354,70834.0
300422.SZ,4.17,4.93,70786.0
300539.SZ,5.93,9.95,70728.0
301162.SZ,30.79,46.768,70720.0
300512.SZ,4.68,7.866,70716.0
000157.SZ,5.44,9.3,70638.0
603716.SH,5.68,9.668,70576.0
603519.SH,11.91,16.75,70552.0
002232.SZ,15.03,17.29,70534.0
000981.SZ,1.466,1.634,70507.0
603282.SH,21.951999999999998,39.8,70476.0
300920.SZ,12.692,15.084000000000001,70417.0
300588.SZ,6.25,10.386,70400.0
002977.SZ,19.3,42.3,70380.0
300314.SZ,8.4,13.96,70329.0
301279.SZ,15.934,19.357999999999997,70327.0
603527.SH,6.28,10.328,70278.0
603090.SH,13.5,22.48,70226.0
301178.SZ,19.954,24.977999999999998,70221.0
605376.SH,14.92,23.124,70216.0
301260.SZ,9.9,15.96,70195.0
605008.SH,13.048,17.32,70190.0
301321.SZ,9.4,15.580000000000002,70066.0
605090.SH,24.582,30.48,70059.0
000837.SZ,6.06,10.192,69960.0
000903.SZ,1.73,2.882,69938.0
300317.SZ,2.99,4.886,69806.0
300425.SZ,4.59,5.02,69764.0
301309.SZ,25.636,27.838,69742.0
603602.SH,12.1,13.549999999999999,69715.0
300460.SZ,7.242,8.884,69656.0
300529.SZ,16.5,27.587999999999997,69600.0
301307.SZ,17.0,28.7,69600.0
603222.SH,5.0,8.443999999999999,69600.0
001205.SZ,11.16,18.416,69598.0
603717.SH,5.552,6.724,69574.0
300623.SZ,10.6,24.5,69560.0
002414.SZ,4.86,7.992,69495.0
600461.SH,6.88,11.67,69455.0
000711.SZ,1.65,2.0300000000000002,69445.0
000937.SZ,7.1000000000000005,7.59,69383.0
300275.SZ,6.3,25.51,69362.0
002869.SZ,11.38,18.432000000000002,69339.0
603167.SH,8.184000000000001,9.708,69304.0
002420.SZ,2.95,4.981999999999999,69290.0
000972.SZ,3.216,5.6,69252.0
605566.SH,15.672,18.454,69245.0
603332.SH,5.61,9.066,69242.0
600886.SH,10.39,17.6,69216.0
002237.SZ,11.39,12.45,69184.0
000561.SZ,5.24,8.236,69160.0
300515.SZ,6.55,17.1,69160.0
000999.SZ,51.79,57.08,69153.0
301127.SZ,9.161999999999999,11.94,69114.0
002319.SZ,8.73,14.166,69084.0
603887.SH,3.95,6.658,69069.0
300935.SZ,12.19,17.951999999999998,69044.0
603601.SH,2.46,3.844,69020.0
603758.SH,9.29,11.370000000000001,68950.0
603722.SH,40.832,57.77,68935.0
300743.SZ,7.69,12.91,68900.0
300729.SZ,14.92,18.64,68882.0
600035.SH,3.552,4.398,68862.0
601212.SH,2.22,3.75,68850.0
605589.SH,18.47,27.39,68844.0
301377.SZ,17.894,23.238,68842.0
600125.SH,5.368,7.48,68825.0
002898.SZ,10.704,20.0,68815.0
300960.SZ,10.58,16.644,68808.0
300775.SZ,19.51,31.438000000000002,68799.0
002681.SZ,4.252,6.86,68648.0
603733.SH,11.9,19.988,68628.0
301023.SZ,20.8,32.96,68544.0
301229.SZ,23.631999999999998,31.316,68460.0
601388.SH,1.78,2.968,68442.0
300128.SZ,3.7119999999999997,4.234,68389.0
002574.SZ,3.83,6.3260000000000005,68382.0
600644.SH,4.5,7.556,68376.0
605183.SH,10.27,17.236,68288.0
000668.SZ,5.15,8.506,68288.0
688010.SH,21.044,28.348,68247.0
301002.SZ,10.68,16.808,68169.0
002244.SZ,5.77,9.040000000000001,68162.0
002353.SZ,25.576,32.644,68145.0
605179.SH,11.006,18.67,68131.0
300571.SZ,18.9,31.959999999999997,68120.0
300401.SZ,7.66,12.604000000000001,68120.0
300971.SZ,16.482,19.914,68100.0
000030.SZ,4.75,6.1,68092.0
001316.SZ,21.19,42.38,68056.0
600671.SH,7.22,12.15,68034.0
300824.SZ,5.6,8.798,67996.0
300176.SZ,4.132,4.9239999999999995,67964.0
300783.SZ,15.9,26.86,67952.0
300553.SZ,18.27,29.96,67932.0
600420.SH,10.318,13.84,67923.0
002849.SZ,10.3,15.356000000000002,67900.0
600148.SH,12.192,14.584000000000001,67898.0
000725.SZ,3.614,4.51,67896.0
301419.SZ,19.76,32.892,67850.0
000951.SZ,14.948,17.256,67794.0
603368.SH,21.484,23.572000000000003,67791.0
600561.SH,4.156,4.962,67770.0
301299.SZ,61.916,109.49,67735.0
001896.SZ,3.01,5.01,67728.0
603681.SH,9.46,15.792,67725.0
300206.SZ,7.57,12.658000000000001,67716.0
300471.SZ,7.5,11.012,67697.0
300725.SZ,24.17,37.674,67691.0
300652.SZ,13.6,22.516,67671.0
002134.SZ,6.97,8.14,67666.0
600362.SH,16.89,28.35,67614.0
002037.SZ,4.79,7.902,67600.0
000683.SZ,4.85,7.880000000000001,67568.0
600642.SH,5.33,8.94,67507.0
601968.SH,4.736,5.452,67503.0
002119.SZ,13.012,14.676,67440.0
002850.SZ,57.16,95.096,67405.0
603112.SH,8.17,13.69,67344.0
301130.SZ,15.53,26.012,67328.0
002379.SZ,3.8,6.36,67328.0
002519.SZ,5.0200000000000005,7.15,67224.0
003013.SZ,17.604,18.802,67181.0
300901.SZ,9.832,16.45,67142.0
301298.SZ,11.988,13.866,67124.0
600279.SH,4.176,4.438000000000001,67121.0
000886.SZ,3.53,5.8420000000000005,67071.0
300046.SZ,11.074,13.168,67053.0
603693.SH,8.62,14.4,67048.0
300235.SZ,6.21,9.842,66976.0
300399.SZ,7.06,11.588000000000001,66975.0
603357.SH,10.774000000000001,16.21,66973.0
603737.SH,29.71,49.994,66957.0
603300.SH,5.774,6.508000000000001,66917.0
603069.SH,16.234,19.568,66913.0
430139.BJ,10.522,15.69,66912.0
002949.SZ,8.0,12.184000000000001,66875.0
300978.SZ,12.212,14.277999999999999,66862.0
600639.SH,11.548,13.736,66713.0
600011.SH,7.654,9.616,66700.0
600645.SH,16.740000000000002,20.16,66692.0
300396.SZ,24.84,31.520000000000003,66688.0
600173.SH,3.19,4.9,66669.0
002906.SZ,18.98,31.712000000000003,66664.0
002630.SZ,1.62,2.592,66636.0
002227.SZ,6.4,10.004000000000001,66612.0
600392.SH,7.08,11.108,66552.0
300849.SZ,8.24,13.74,66550.0
603980.SH,2.93,4.593999999999999,66495.0
600742.SH,7.8,12.0,66426.0
301235.SZ,14.94,24.924,66396.0
300618.SZ,18.05,29.274,66385.0
002972.SZ,6.1,9.2,66341.0
002170.SZ,3.89,6.306,66306.0
000651.SZ,33.59,41.06,66270.0
603706.SH,14.219999999999999,18.9,66267.0
300863.SZ,30.22,109.0,66264.0
000833.SZ,4.0,6.25,66250.0
000715.SZ,6.418,11.89,66246.0
002669.SZ,7.2,11.312000000000001,66240.0
002310.SZ,0.77,3.09,66198.0
001238.SZ,13.71,22.872,66168.0
300892.SZ,12.0,19.928,66151.0
600711.SH,3.14,5.186,66144.0
600229.SH,7.9079999999999995,9.222,66032.0
002471.SZ,2.466,3.41,65989.0
002739.SZ,9.87,16.4,65953.0
300749.SZ,4.44,7.132,65925.0
300227.SZ,5.696,6.872,65894.0
300820.SZ,31.7,52.92,65875.0
600853.SH,3.762,6.41,65858.0
603226.SH,3.17,4.89,65835.0
600582.SH,4.82,8.0,65826.0
300126.SZ,4.296,5.0920000000000005,65770.0
002483.SZ,3.43,5.686,65766.0
002737.SZ,22.946,26.698,65758.0
300847.SZ,15.588,25.5,65750.0
300943.SZ,7.18,18.01,65747.0
001270.SZ,34.82,58.056,65688.0
002735.SZ,6.93,28.61,65664.0
301111.SZ,12.3,20.26,65610.0
002955.SZ,19.01,31.130000000000003,65468.0
600697.SH,10.492,11.934000000000001,65433.0
300789.SZ,20.176000000000002,24.054000000000002,65408.0
301120.SZ,6.64,10.241999999999999,65400.0
603578.SH,12.87,15.95,65375.0
001208.SZ,7.353999999999999,9.362,65341.0
300441.SZ,4.6,7.61,65317.0
603505.SH,26.252000000000002,30.814,65298.0
300796.SZ,13.681999999999999,16.674,65296.0
003041.SZ,11.864,14.008000000000001,65294.0
301277.SZ,13.49,21.85,65268.0
300279.SZ,4.112,4.864,65253.0
002214.SZ,9.84,16.3,65246.0
301010.SZ,9.07,14.994,65230.0
600155.SH,6.13,10.13,65200.0
601919.SH,9.35,15.5,65190.0
300327.SZ,13.67,43.86,65189.0
600248.SH,4.312,7.6,65187.0
300599.SZ,5.256,6.122,65065.0
605305.SH,37.19,45.81,65058.0
002438.SZ,8.14,13.028,65026.0
600369.SH,3.738,4.056,64942.0
300756.SZ,9.0,20.28,64935.0
603839.SH,4.986,5.932,64934.0
301125.SZ,8.29,13.331999999999999,64920.0
300203.SZ,9.37,15.016,64872.0
600439.SH,1.91,2.9899999999999998,64852.0
000617.SZ,5.9079999999999995,9.66,64828.0
300830.SZ,4.26,6.98,64818.0
300851.SZ,23.968,27.492,64795.0
300076.SZ,3.54,4.34,64794.0
603118.SH,5.45,8.870000000000001,64782.0
300127.SZ,16.154,18.456,64781.0
600699.SH,17.602,19.076,64764.0
000517.SZ,1.99,3.198,64758.0
000723.SZ,4.58,6.7,64746.0
002337.SZ,4.748,6.016,64743.0
000576.SZ,4.96,8.04,64722.0
002641.SZ,4.678,7.87,64714.0
300404.SZ,6.638,7.916,64710.0
000545.SZ,2.112,2.554,64698.0
000850.SZ,3.5180000000000002,4.246,64698.0
000056.SZ,1.7,2.564,64680.0
002655.SZ,9.042,11.626000000000001,64663.0
603135.SH,12.52,20.566,64622.0
300448.SZ,2.8,4.508,64617.0
301265.SZ,7.03,11.032,64610.0
002600.SZ,5.481999999999999,6.574,64540.0
300324.SZ,2.0,3.242,64500.0
603045.SH,8.26,13.475999999999999,64493.0
600774.SH,5.31,8.686,64484.0
001965.SZ,11.318,12.26,64472.0
002884.SZ,13.9,22.98,64468.0
600725.SH,2.7640000000000002,3.156,64432.0
300590.SZ,6.9,11.177999999999999,64368.0
300933.SZ,5.12,8.054,64350.0
601985.SH,5.94,9.77,64344.0
301141.SZ,40.46,80.1,64325.0
301286.SZ,24.94,31.3,64321.0
300543.SZ,6.396,7.542,64302.0
600113.SH,5.09,8.33,64288.0
300193.SZ,5.44,8.95,64233.0
600350.SH,5.69,9.36,64225.0
000632.SZ,2.884,3.418,64174.0
300650.SZ,10.677999999999999,16.81,64136.0
002752.SZ,3.75,6.16,64106.0
301056.SZ,5.55,9.0,64080.0
603308.SH,8.8,22.18,64071.0
001299.SZ,11.524,14.038,64041.0
603190.SH,23.518,27.886,64029.0
001211.SZ,14.336,17.032,64016.0
600988.SH,11.66,19.131999999999998,64005.0
300074.SZ,2.53,4.084,63990.0
300831.SZ,7.1,16.82,63980.0
600689.SH,8.290000000000001,13.85,63964.0
000786.SZ,22.08,36.29,63945.0
300535.SZ,12.521999999999998,18.33,63879.0
300611.SZ,7.316000000000001,8.602,63864.0
601515.SH,3.388,4.084,63859.0
000878.SZ,9.54,15.68,63856.0
002578.SZ,2.3,3.758,63798.0
002579.SZ,5.32,8.472,63767.0
002980.SZ,15.87,25.774,63756.0
601336.SH,31.836000000000002,47.5,63752.0
002332.SZ,10.176,12.808,63725.0
000572.SZ,4.304,5.648,63715.0
300915.SZ,26.966,31.802,63664.0
002180.SZ,16.79,56.88,63661.0
300154.SZ,5.061999999999999,5.864,63651.0
300987.SZ,10.5,17.136,63650.0
600838.SH,6.9479999999999995,7.895999999999999,63642.0
002247.SZ,1.1,1.796,63630.0
002873.SZ,7.8,12.75,63616.0
300191.SZ,8.72,13.236,63612.0
603338.SH,43.49,72.4,63602.0
002721.SZ,2.568,3.702,63594.0
603315.SH,7.5,12.136,63574.0
603633.SH,5.3,14.69,63544.0
600052.SH,2.77,5.5,63536.0
300298.SZ,23.352,30.875999999999998,63477.0
300722.SZ,17.06,27.284,63452.0
603206.SH,17.648,19.724,63450.0
601577.SH,7.036,8.98,63433.0
600027.SH,4.63,7.58,63425.0
002014.SZ,8.314,8.878,63412.0
301029.SZ,16.92,27.212,63366.0
300733.SZ,6.29,27.96,63358.0
301379.SZ,28.288,46.72,63335.0
601198.SH,8.202,8.678,63317.0
002943.SZ,15.4,25.158,63296.0
600773.SH,7.58,12.372,63273.0
000659.SZ,1.47,2.29,63240.0
001209.SZ,14.969999999999999,21.27,63199.0
001296.SZ,19.98,24.1,63189.0
000565.SZ,4.258,4.916,63171.0
002312.SZ,5.05,7.718,63162.0
300406.SZ,17.875999999999998,19.532,63145.0
300145.SZ,2.794,3.0220000000000002,63127.0
603311.SH,6.6,9.803999999999998,63118.0
600198.SH,6.0120000000000005,7.5440000000000005,63106.0
300592.SZ,16.678,31.35,63094.0
603950.SH,13.854,15.778,63084.0
300980.SZ,12.09,19.482,63058.0
605018.SH,9.748,14.68,63056.0
000417.SZ,4.774,5.156,63052.0
603897.SH,13.5,21.86,63048.0
300421.SZ,6.3,15.3,63042.0
003001.SZ,9.6,14.096,63024.0
301332.SZ,7.92,12.474,63000.0
300589.SZ,11.758,15.97,62998.0
002851.SZ,18.9,29.22,62972.0
300462.SZ,7.288,8.916,62927.0
300409.SZ,6.8,11.024,62916.0
002327.SZ,7.04,11.47,62906.0
300194.SZ,3.8,4.21,62884.0
002999.SZ,4.9,7.084,62832.0
002350.SZ,3.65,5.93,62790.0
000631.SZ,2.894,4.95,62778.0
000523.SZ,3.092,3.348,62751.0
600118.SH,25.958000000000002,30.886000000000003,62742.0
300550.SZ,7.86,12.364,62738.0
301092.SZ,16.18,26.074,62708.0
601113.SH,3.36,3.92,62635.0
603215.SH,15.99,18.04,62625.0
000520.SZ,1.9,3.61,62594.0
300946.SZ,18.13,26.73,62590.0
600665.SH,2.14,3.3600000000000003,62578.0
300187.SZ,3.67,5.878,62560.0
300605.SZ,7.16,11.584,62550.0
603612.SH,9.2,30.26,62532.0
603353.SH,18.334,38.31,62502.0
300532.SZ,10.35,16.74,62496.0
300048.SZ,5.378,5.914,62482.0
002171.SZ,5.33,8.67,62458.0
002659.SZ,3.3600000000000003,4.38,62456.0
688013.SH,15.39,17.78,62442.0
301112.SZ,15.81,25.698,62433.0
301026.SZ,18.44,29.096,62424.0
600722.SH,3.23,5.03,62418.0
002383.SZ,6.54,7.31,62394.0
603183.SH,2.72,4.208,62390.0
603515.SH,16.982,21.56,62338.0
003039.SZ,10.12,16.204,62328.0
300481.SZ,10.58,32.4,62322.0
002795.SZ,3.28,5.327999999999999,62320.0
002543.SZ,7.5,12.18,62244.0
300603.SZ,6.46,10.256,62216.0
300440.SZ,4.11,6.5280000000000005,62208.0
601279.SH,3.87,6.078,62178.0
002185.SZ,5.7,8.85,62125.0
603909.SH,11.658,15.105999999999998,62113.0
300458.SZ,23.276,38.39,62105.0
002687.SZ,3.79,6.15,62068.0
300500.SZ,6.95,22.7,62062.0
000892.SZ,2.27,3.622,62040.0
002364.SZ,5.22,6.109999999999999,62034.0
300864.SZ,19.35,27.0,61998.0
300597.SZ,6.558,7.496,61965.0
600746.SH,4.75,7.366,61950.0
603177.SH,6.1,19.95,61940.0
002334.SZ,5.37,8.658,61938.0
600690.SH,20.06,32.7,61936.0
600509.SH,5.864,8.18,61900.0
300868.SZ,17.648,29.0,61788.0
300222.SZ,5.188,6.166,61785.0
603289.SH,6.13,9.898,61777.0
000529.SZ,4.76,7.4,61740.0
300366.SZ,7.15,11.41,61716.0
300281.SZ,3.09,4.878,61693.0
603898.SH,8.19,9.51,61692.0
600793.SH,7.23,11.238,61686.0
603028.SH,5.3,8.568000000000001,61664.0
002775.SZ,1.93,2.998,61642.0
301192.SZ,20.582,35.0,61591.0
000156.SZ,5.78,8.492,61588.0
601688.SH,13.156,18.54,61558.0
603586.SH,15.632,19.464,61532.0
301117.SZ,23.27,37.14,61488.0
000570.SZ,4.986000000000001,7.65,61484.0
300732.SZ,6.962,8.104,61482.0
603080.SH,15.251999999999999,16.656,61436.0
002305.SZ,1.35,2.0380000000000003,61420.0
002274.SZ,6.6259999999999994,7.858,61416.0
000506.SZ,2.6319999999999997,6.24,61416.0
600149.SH,2.91,4.646,61397.0
601088.SH,36.696,39.977999999999994,61368.0
301189.SZ,15.76,24.3,61362.0
002107.SZ,4.09,4.8,61313.0
300319.SZ,8.33,12.14,61277.0
002442.SZ,3.45,5.4,61268.0
301252.SZ,24.06,38.836,61254.0
603225.SH,13.558,14.754,61236.0
600901.SH,5.782,6.95,61228.0
300417.SZ,5.16,8.296,61181.0
300352.SZ,3.1,4.84,61180.0
002105.SZ,3.1,4.988,61180.0
603636.SH,7.48,11.94,61180.0
605116.SH,19.919999999999998,23.96,61155.0
603709.SH,11.614,14.018,61094.0
301043.SZ,25.424,34.01,61072.0
605133.SH,26.986,32.214,61070.0
301019.SZ,14.4,22.816000000000003,61065.0
605055.SH,4.34,5.13,61041.0
300277.SZ,7.414,10.75,61007.0
301273.SZ,12.48,19.944,60960.0
000758.SZ,4.832,5.308,60938.0
300640.SZ,4.03,4.7,60901.0
002747.SZ,11.48,18.46,60900.0
600410.SH,4.994,8.85,60898.0
002166.SZ,6.06,8.952,60885.0
000852.SZ,6.24,6.76,60882.0
600844.SH,2.05,3.25,60875.0
002956.SZ,9.69,17.13,60873.0
600737.SH,7.614,9.082,60800.0
300736.SZ,12.126000000000001,13.602,60785.0
002078.SZ,10.2,16.4,60760.0
002340.SZ,4.09,6.5200000000000005,60756.0
600654.SH,1.86,2.99,60681.0
002437.SZ,2.022,3.15,60673.0
300472.SZ,3.74,5.638,60609.0
605007.SH,10.05,16.11,60588.0
000890.SZ,4.077999999999999,5.446,60580.0
002431.SZ,1.75,2.602,60526.0
300230.SZ,3.476,4.0120000000000005,60526.0
600210.SH,3.97,6.38,60491.0
002996.SZ,6.22,9.943999999999999,60480.0
300240.SZ,4.85,5.58,60442.0
002182.SZ,13.05,20.94,60420.0
301113.SZ,15.55,24.494,60416.0
003816.SZ,2.66,4.27,60375.0
002404.SZ,4.29,6.6739999999999995,60347.0
000530.SZ,3.708,4.266,60339.0
600233.SH,10.87,17.296,60333.0
605168.SH,42.15,68.32,60306.0
600383.SH,3.18,4.718,60288.0
603201.SH,18.0,28.805999999999997,60280.0
600557.SH,13.88,21.428,60264.0
600864.SH,5.22,7.22,60262.0
600188.SH,28.25,32.16,60255.0
601766.SH,5.6,6.7,60220.0
600262.SH,16.262,22.58,60209.0
000809.SZ,1.46,4.27,60192.0
002648.SZ,12.5,20.02,60160.0
605366.SH,5.3,7.9399999999999995,60160.0
002006.SZ,8.82,13.16,60116.0
600577.SH,3.09,4.786,60078.0
000791.SZ,4.68,7.5,60066.0
600141.SH,14.85,23.165999999999997,60032.0
000782.SZ,4.752,5.5440000000000005,60025.0
300103.SZ,2.96,4.648,59986.0
301228.SZ,7.49,11.536,59983.0
600795.SH,3.4,5.44,59976.0
603022.SH,7.16,8.120000000000001,59972.0
600007.SH,15.75,25.26,59913.0
002564.SZ,2.62,5.88,59817.0
300615.SZ,8.3,12.656,59760.0
603198.SH,61.16,67.44,59756.0
300564.SZ,6.69,10.654,59749.0
605058.SH,15.5,18.25,59702.0
300005.SZ,3.8,5.92,59701.0
300672.SZ,36.96,116.1,59697.0
603166.SH,5.93,8.45,59619.0
605299.SH,6.16,9.336,59616.0
002175.SZ,1.66,2.536,59598.0
605288.SH,31.654,35.768,59584.0
600729.SH,25.28,35.6,59512.0
300073.SZ,28.0,44.04,59500.0
002099.SZ,3.91,6.23,59415.0
002086.SZ,2.676,2.924,59360.0
002032.SZ,53.968,57.124,59344.0
300562.SZ,6.12,9.719999999999999,59332.0
603239.SH,10.01,15.824,59301.0
300501.SZ,9.26,14.548,59278.0
603878.SH,5.57,8.874,59249.0
600829.SH,5.958,6.806,59230.0
002252.SZ,6.5760000000000005,7.588,59226.0
002248.SZ,4.75,7.174,59220.0
603013.SH,15.486,17.284,59197.0
301208.SZ,22.3,31.620000000000005,59180.0
601717.SH,11.18,17.82,59096.0
601966.SH,20.22,22.94,58967.0
000408.SZ,20.96,33.5,58938.0
002913.SZ,29.504,44.81,58920.0
300631.SZ,20.398000000000003,24.536,58864.0
002734.SZ,5.2,7.972,58752.0
603917.SH,9.77,14.953999999999999,58752.0
000670.SZ,3.88,6.128,58596.0
002446.SZ,4.69,7.354,58575.0
300479.SZ,12.2,18.119999999999997,58563.0
601865.SH,17.62,26.148,58520.0
300241.SZ,2.77,4.362,58482.0
600820.SH,5.596,6.754,58477.0
001207.SZ,10.54,16.323999999999998,58468.0
002633.SZ,4.92,7.672000000000001,58464.0
001373.SZ,22.91,36.302,58437.0
301396.SZ,14.45,21.381999999999998,58374.0
002262.SZ,23.118,25.236,58352.0
000042.SZ,3.08,4.256,58320.0
603558.SH,7.75,12.27,58308.0
300195.SZ,4.358,4.986,58294.0
603216.SH,7.87,11.282,58293.0
300093.SZ,19.908,26.846,58257.0
603026.SH,29.6,44.612,58179.0
603303.SH,8.5,13.212,58149.0
300582.SZ,6.01,18.17,58100.0
603658.SH,41.43,64.934,58080.0
002284.SZ,7.616,11.09,58053.0
002979.SZ,12.01,27.48,58017.0
600962.SH,10.58,12.040000000000001,57961.0
000980.SZ,2.48,4.88,57960.0
603156.SH,21.19,27.55,57948.0
300412.SZ,2.71,4.21,57933.0
600156.SH,4.132,7.22,57900.0
300645.SZ,9.63,14.405999999999999,57886.0
601677.SH,8.59,13.554,57884.0
600062.SH,15.04,23.81,57882.0
600201.SH,9.3,10.4,57882.0
600212.SH,4.56,6.9879999999999995,57816.0
300371.SZ,6.68,10.368,57812.0
