,ts_code,symbol,name,area,industry,list_date
4040,603324.SH,603324,盛剑环境,上海,环境保护,20210407
4041,603326.SH,603326,我乐家居,江苏,家居用品,20170616
4042,603327.SH,603327,福蓉科技,四川,元器件,20190523
4043,603328.SH,603328,依顿电子,广东,元器件,20140701
4044,603329.SH,603329,上海雅仕,上海,仓储物流,20171229
4045,603330.SH,603330,天洋新材,上海,塑料,20170213
4046,603331.SH,603331,百达精工,浙江,专用机械,20170705
4047,603332.SH,603332,苏州龙杰,江苏,化纤,20190117
4048,603333.SH,603333,尚纬股份,四川,电气设备,20120507
4049,603335.SH,603335,迪生力,广东,汽车配件,20170620
4050,603336.SH,603336,宏辉果蔬,广东,农业综合,20161124
4051,603337.SH,603337,杰克股份,浙江,纺织机械,20170119
4052,603338.SH,603338,浙江鼎力,浙江,专用机械,20150325
4053,603339.SH,603339,四方科技,江苏,专用机械,20160519
4054,603345.SH,603345,安井食品,福建,食品,20170222
4055,603348.SH,603348,文灿股份,广东,汽车配件,20180426
4056,603351.SH,603351,威尔药业,江苏,化学制药,20190130
4057,603353.SH,603353,和顺石油,湖南,石油贸易,20200407
4058,603355.SH,603355,莱克电气,江苏,家用电器,20150513
4059,603356.SH,603356,华菱精工,安徽,运输设备,20180124
4060,603357.SH,603357,设计总院,安徽,建筑工程,20170801
4061,603358.SH,603358,华达科技,江苏,汽车配件,20170125
4062,603359.SH,603359,东珠生态,江苏,环境保护,20170901
4063,603360.SH,603360,百傲化学,辽宁,农药化肥,20170206
4064,603363.SH,603363,傲农生物,福建,饲料,20170926
4065,603365.SH,603365,水星家纺,上海,纺织,20171120
4066,603366.SH,603366,日出东方,江苏,家用电器,20120521
4067,603367.SH,603367,辰欣药业,山东,化学制药,20170929
4068,603368.SH,603368,柳药集团,广西,医药商业,20141204
4069,603369.SH,603369,今世缘,江苏,白酒,20140703
4070,603377.SH,603377,东方时尚,北京,汽车服务,20160205
4071,603378.SH,603378,亚士创能,上海,染料涂料,20170928
4072,603379.SH,603379,三美股份,浙江,化工原料,20190402
4073,603380.SH,603380,易德龙,江苏,元器件,20170622
4074,603383.SH,603383,顶点软件,福建,软件服务,20170522
4075,603385.SH,603385,惠达卫浴,河北,家居用品,20170405
4076,603386.SH,603386,骏亚科技,广东,元器件,20170912
4077,603387.SH,603387,基蛋生物,江苏,医疗保健,20170717
4078,603388.SH,603388,元成股份,浙江,建筑工程,20170324
4079,603389.SH,603389,亚振家居,江苏,家居用品,20161215
4080,603390.SH,603390,通达电气,广东,汽车配件,20191125
4081,603392.SH,603392,万泰生物,北京,生物制药,20200429
4082,603393.SH,603393,新天然气,新疆,供气供热,20160912
4083,603396.SH,603396,金辰股份,辽宁,专用机械,20171018
4084,603398.SH,603398,沐邦高科,江西,电气设备,20151209
4085,603399.SH,603399,吉翔股份,辽宁,小金属,20120824
4086,603408.SH,603408,建霖家居,福建,家居用品,20200730
4087,603416.SH,603416,信捷电气,江苏,电器仪表,20161221
4088,603421.SH,603421,鼎信通讯,山东,通信设备,20161011
4089,603429.SH,603429,集友股份,安徽,广告包装,20170124
4090,603439.SH,603439,贵州三力,贵州,中成药,20200428
4091,603444.SH,603444,吉比特,福建,互联网,20170104
4092,603456.SH,603456,九洲药业,浙江,医疗保健,20141010
4093,603458.SH,603458,勘设股份,贵州,建筑工程,20170809
4094,603466.SH,603466,风语筑,上海,文教休闲,20171020
4095,603477.SH,603477,巨星农牧,四川,农业综合,20171218
4096,603486.SH,603486,科沃斯,江苏,家用电器,20180528
4097,603488.SH,603488,展鹏科技,江苏,运输设备,20170516
4098,603489.SH,603489,八方股份,江苏,电气设备,20191111
4099,603496.SH,603496,恒为科技,上海,IT设备,20170607
4100,603499.SH,603499,翔港科技,上海,广告包装,20171016
4101,603500.SH,603500,祥和实业,浙江,运输设备,20170904
4102,603501.SH,603501,韦尔股份,上海,半导体,20170504
4103,603505.SH,603505,金石资源,浙江,化工原料,20170503
4104,603506.SH,603506,南都物业,浙江,房产服务,20180201
4105,603507.SH,603507,振江股份,江苏,电气设备,20171106
4106,603508.SH,603508,思维列控,河南,软件服务,20151224
4107,603511.SH,603511,爱慕股份,北京,服饰,20210531
4108,603515.SH,603515,欧普照明,上海,家用电器,20160819
4109,603516.SH,603516,淳中科技,北京,IT设备,20180202
4110,603517.SH,603517,绝味食品,湖南,食品,20170317
4111,603518.SH,603518,锦泓集团,江苏,服饰,20141203
4112,603519.SH,603519,立霸股份,江苏,家用电器,20150319
4113,603520.SH,603520,司太立,浙江,化学制药,20160309
4114,603527.SH,603527,众源新材,安徽,铜,20170907
4115,603528.SH,603528,多伦科技,江苏,软件服务,20160503
4116,603529.SH,603529,爱玛科技,天津,摩托车,20210615
4117,603530.SH,603530,神马电力,江苏,电气设备,20190805
4118,603533.SH,603533,掌阅科技,北京,互联网,20170921
4119,603535.SH,603535,嘉诚国际,广东,仓储物流,20170808
4120,603536.SH,603536,惠发食品,山东,食品,20170613
4121,603538.SH,603538,美诺华,浙江,化学制药,20170407
4122,603551.SH,603551,奥普家居,浙江,家居用品,20200115
4123,603555.SH,603555,ST贵人,福建,服饰,20140124
4124,603556.SH,603556,海兴电力,浙江,电器仪表,20161110
4125,603557.SH,603557,ST起步,浙江,服饰,20170818
4126,603558.SH,603558,健盛集团,浙江,纺织,20150127
4127,603559.SH,603559,ST通脉,吉林,通信设备,20161202
4128,603565.SH,603565,中谷物流,上海,仓储物流,20200925
4129,603566.SH,603566,普莱柯,河南,农业综合,20150518
4130,603567.SH,603567,珍宝岛,黑龙江,中成药,20150424
4131,603568.SH,603568,伟明环保,浙江,环境保护,20150528
4132,603569.SH,603569,长久物流,北京,仓储物流,20160810
4133,603577.SH,603577,汇金通,山东,电气设备,20161222
4134,603578.SH,603578,三星新材,浙江,玻璃,20170306
4135,603579.SH,603579,荣泰健康,上海,家用电器,20170111
4136,603580.SH,603580,艾艾精工,上海,塑料,20170525
4137,603583.SH,603583,捷昌驱动,浙江,电气设备,20180921
4138,603585.SH,603585,苏利股份,江苏,农药化肥,20161214
4139,603586.SH,603586,金麒麟,山东,汽车配件,20170406
4140,603587.SH,603587,地素时尚,上海,服饰,20180622
4141,603588.SH,603588,高能环境,北京,环境保护,20141229
4142,603589.SH,603589,口子窖,安徽,白酒,20150629
4143,603590.SH,603590,康辰药业,北京,生物制药,20180827
4144,603595.SH,603595,东尼电子,浙江,元器件,20170712
4145,603596.SH,603596,伯特利,安徽,汽车配件,20180427
4146,603598.SH,603598,引力传媒,北京,互联网,20150527
4147,603599.SH,603599,广信股份,安徽,农药化肥,20150513
4148,603600.SH,603600,永艺股份,浙江,家居用品,20150123
4149,603601.SH,603601,再升科技,重庆,玻璃,20150122
4150,603602.SH,603602,纵横通信,浙江,通信设备,20170810
4151,603603.SH,603603,*ST博天,北京,环境保护,20170217
4152,603605.SH,603605,珀莱雅,浙江,日用化工,20171115
4153,603606.SH,603606,东方电缆,浙江,电气设备,20141015
4154,603607.SH,603607,京华激光,浙江,造纸,20171025
4155,603608.SH,603608,天创时尚,广东,服饰,20160218
4156,603609.SH,603609,禾丰股份,辽宁,饲料,20140808
4157,603610.SH,603610,麒盛科技,浙江,家居用品,20191029
4158,603611.SH,603611,诺力股份,浙江,运输设备,20150128
4159,603612.SH,603612,索通发展,山东,矿物制品,20170718
4160,603613.SH,603613,国联股份,北京,互联网,20190730
4161,603615.SH,603615,茶花股份,福建,家居用品,20170213
4162,603616.SH,603616,韩建河山,北京,水泥,20150611
4163,603617.SH,603617,君禾股份,浙江,机械基件,20170703
4164,603618.SH,603618,杭电股份,浙江,电气设备,20150217
4165,603619.SH,603619,中曼石油,上海,石油开采,20171117
4166,603626.SH,603626,科森科技,江苏,元器件,20170209
4167,603628.SH,603628,清源股份,福建,电气设备,20170112
4168,603629.SH,603629,利通电子,江苏,元器件,20181224
4169,603630.SH,603630,拉芳家化,广东,日用化工,20170313
4170,603633.SH,603633,徕木股份,上海,汽车配件,20161117
4171,603636.SH,603636,南威软件,福建,软件服务,20141230
4172,603637.SH,603637,镇海股份,浙江,建筑工程,20170208
4173,603638.SH,603638,艾迪精密,山东,专用机械,20170120
4174,603639.SH,603639,海利尔,山东,农药化肥,20170112
4175,603648.SH,603648,畅联股份,上海,仓储物流,20170913
4176,603650.SH,603650,彤程新材,上海,化工原料,20180627
4177,603655.SH,603655,朗博科技,江苏,汽车配件,20171229
4178,603656.SH,603656,泰禾智能,安徽,专用机械,20170321
4179,603657.SH,603657,春光科技,浙江,家用电器,20180730
4180,603658.SH,603658,安图生物,河南,医疗保健,20160901
4181,603659.SH,603659,璞泰来,上海,化工原料,20171103
4182,603660.SH,603660,苏州科达,江苏,IT设备,20161201
4183,603661.SH,603661,恒林股份,浙江,家居用品,20171121
4184,603662.SH,603662,柯力传感,浙江,电器仪表,20190806
4185,603663.SH,603663,三祥新材,福建,小金属,20160801
4186,603665.SH,603665,康隆达,浙江,服饰,20170313
4187,603666.SH,603666,亿嘉和,江苏,专用机械,20180612
4188,603667.SH,603667,五洲新春,浙江,机械基件,20161025
4189,603668.SH,603668,天马科技,福建,饲料,20170117
4190,603669.SH,603669,灵康药业,西藏,化学制药,20150528
4191,603676.SH,603676,卫信康,西藏,化学制药,20170721
4192,603677.SH,603677,奇精机械,浙江,家用电器,20170206
4193,603678.SH,603678,火炬电子,福建,元器件,20150126
4194,603679.SH,603679,华体科技,四川,电气设备,20170621
4195,603680.SH,603680,今创集团,江苏,运输设备,20180227
4196,603681.SH,603681,永冠新材,上海,化工原料,20190326
4197,603682.SH,603682,锦和商管,上海,房产服务,20200421
4198,603683.SH,603683,晶华新材,上海,化工原料,20171020
4199,603685.SH,603685,晨丰科技,浙江,电气设备,20171127
4200,603686.SH,603686,福龙马,福建,环境保护,20150126
4201,603687.SH,603687,大胜达,浙江,广告包装,20190726
4202,603688.SH,603688,石英股份,江苏,矿物制品,20141031
4203,603689.SH,603689,皖天然气,安徽,供气供热,20170110
4204,603690.SH,603690,至纯科技,上海,半导体,20170113
4205,603693.SH,603693,江苏新能,江苏,新型电力,20180703
4206,603696.SH,603696,安记食品,福建,食品,20151209
4207,603697.SH,603697,有友食品,重庆,食品,20190508
4208,603698.SH,603698,航天工程,北京,专用机械,20150128
4209,603699.SH,603699,纽威股份,江苏,机械基件,20140117
4210,603700.SH,603700,宁水集团,浙江,电器仪表,20190122
4211,603701.SH,603701,德宏股份,浙江,汽车配件,20160412
4212,603703.SH,603703,盛洋科技,浙江,通信设备,20150423
4213,603706.SH,603706,东方环宇,新疆,供气供热,20180709
4214,603707.SH,603707,健友股份,江苏,生物制药,20170719
4215,603708.SH,603708,家家悦,山东,超市连锁,20161213
4216,603709.SH,603709,中源家居,浙江,家居用品,20180208
4217,603711.SH,603711,香飘飘,浙江,软饮料,20171130
4218,603712.SH,603712,七一二,天津,通信设备,20180226
4219,603713.SH,603713,密尔克卫,上海,仓储物流,20180713
4220,603716.SH,603716,塞力医疗,湖北,医药商业,20161031
4221,603717.SH,603717,天域生态,重庆,农业综合,20170327
4222,603718.SH,603718,海利生物,上海,农业综合,20150515
4223,603719.SH,603719,良品铺子,湖北,食品,20200224
4224,603721.SH,603721,中广天择,湖南,影视音像,20170811
4225,603722.SH,603722,阿科力,江苏,化工原料,20171025
4226,603725.SH,603725,天安新材,广东,塑料,20170906
4227,603726.SH,603726,朗迪集团,浙江,家用电器,20160421
4228,603727.SH,603727,博迈科,天津,石油开采,20161122
4229,603728.SH,603728,鸣志电器,上海,电气设备,20170509
4230,603729.SH,603729,龙韵股份,上海,广告包装,20150324
4231,603730.SH,603730,岱美股份,上海,汽车配件,20170728
4232,603733.SH,603733,仙鹤股份,浙江,造纸,20180420
4233,603737.SH,603737,三棵树,福建,染料涂料,20160603
4234,603738.SH,603738,泰晶科技,湖北,元器件,20160928
4235,603739.SH,603739,蔚蓝生物,山东,农业综合,20190116
4236,603755.SH,603755,日辰股份,山东,食品,20190828
4237,603757.SH,603757,大元泵业,浙江,机械基件,20170711
4238,603758.SH,603758,秦安股份,重庆,汽车配件,20170517
4239,603759.SH,603759,海天股份,四川,水务,20210326
4240,603766.SH,603766,隆鑫通用,重庆,摩托车,20120810
4241,603767.SH,603767,中马传动,浙江,汽车配件,20170613
4242,603768.SH,603768,常青股份,安徽,汽车配件,20170324
4243,603773.SH,603773,沃格光电,江西,元器件,20180417
4244,603776.SH,603776,永安行,江苏,公共交通,20170817
4245,603777.SH,603777,来伊份,上海,食品,20161012
4246,603778.SH,603778,乾景园林,北京,建筑工程,20151231
4247,603779.SH,603779,威龙股份,山东,红黄酒,20160516
4248,603786.SH,603786,科博达,上海,汽车配件,20191015
4249,603787.SH,603787,新日股份,江苏,摩托车,20170427
4250,603788.SH,603788,宁波高发,浙江,汽车配件,20150120
4251,603789.SH,603789,星光农机,浙江,农用机械,20150427
4252,603790.SH,603790,雅运股份,上海,染料涂料,20180912
4253,603797.SH,603797,联泰环保,广东,环境保护,20170413
4254,603798.SH,603798,康普顿,山东,石油加工,20160406
4255,603799.SH,603799,华友钴业,浙江,小金属,20150129
4256,603800.SH,603800,道森股份,江苏,专用机械,20151210
4257,603801.SH,603801,志邦家居,安徽,家居用品,20170630
4258,603803.SH,603803,瑞斯康达,北京,通信设备,20170420
4259,603806.SH,603806,福斯特,浙江,塑料,20140905
4260,603808.SH,603808,歌力思,深圳,服饰,20150422
4261,603809.SH,603809,豪能股份,四川,汽车配件,20171128
4262,603810.SH,603810,丰山集团,江苏,农药化肥,20180917
4263,603811.SH,603811,诚意药业,浙江,化学制药,20170315
4264,603813.SH,603813,原尚股份,广东,仓储物流,20170918
4265,603815.SH,603815,交建股份,安徽,建筑工程,20191021
4266,603816.SH,603816,顾家家居,浙江,家居用品,20161014
4267,603817.SH,603817,海峡环保,福建,环境保护,20170220
4268,603818.SH,603818,曲美家居,北京,家居用品,20150422
4269,603819.SH,603819,神力股份,江苏,电气设备,20161125
4270,603822.SH,603822,嘉澳环保,浙江,化工原料,20160428
4271,603823.SH,603823,百合花,浙江,染料涂料,20161220
4272,603825.SH,603825,华扬联众,北京,互联网,20170802
4273,603826.SH,603826,坤彩科技,福建,染料涂料,20170414
4274,603828.SH,603828,柯利达,江苏,装修装饰,20150226
4275,603829.SH,603829,洛凯股份,江苏,电气设备,20171017
4276,603833.SH,603833,欧派家居,广东,家居用品,20170328
4277,603836.SH,603836,海程邦达,山东,仓储物流,20210526
4278,603838.SH,603838,四通股份,广东,家居用品,20150701
4279,603839.SH,603839,安正时尚,浙江,服饰,20170214
4280,603843.SH,603843,正平股份,青海,建筑工程,20160905
4281,603848.SH,603848,好太太,广东,家居用品,20171201
4282,603855.SH,603855,华荣股份,上海,专用机械,20170524
4283,603856.SH,603856,东宏股份,山东,塑料,20171106
4284,603858.SH,603858,步长制药,山东,中成药,20161118
4285,603859.SH,603859,能科科技,北京,软件服务,20161021
4286,603860.SH,603860,中公高科,北京,建筑工程,20170802
4287,603861.SH,603861,白云电器,广东,电气设备,20160322
4288,603863.SH,603863,松炀资源,广东,造纸,20190621
4289,603866.SH,603866,桃李面包,辽宁,食品,20151222
4290,603867.SH,603867,新化股份,浙江,化工原料,20190627
4291,603868.SH,603868,飞科电器,上海,家用电器,20160418
4292,603869.SH,603869,新智认知,广西,软件服务,20150326
4293,603871.SH,603871,嘉友国际,北京,仓储物流,20180206
4294,603876.SH,603876,鼎胜新材,江苏,铝,20180418
4295,603877.SH,603877,太平鸟,浙江,服饰,20170109
4296,603878.SH,603878,武进不锈,江苏,钢加工,20161219
4297,603879.SH,603879,永悦科技,江苏,化工原料,20170614
4298,603880.SH,603880,ST南卫,江苏,医疗保健,20170807
4299,603881.SH,603881,数据港,上海,软件服务,20170208
4300,603882.SH,603882,金域医学,广东,医疗保健,20170908
4301,603883.SH,603883,老百姓,湖南,医药商业,20150423
4302,603885.SH,603885,吉祥航空,上海,空运,20150527
4303,603886.SH,603886,元祖股份,上海,食品,20161228
4304,603887.SH,603887,城地香江,上海,软件服务,20161010
4305,603888.SH,603888,新华网,北京,互联网,20161028
4306,603889.SH,603889,新澳股份,浙江,纺织,20141231
4307,603890.SH,603890,春秋电子,江苏,元器件,20171212
4308,603893.SH,603893,瑞芯微,福建,半导体,20200207
4309,603895.SH,603895,天永智能,上海,专用机械,20180122
4310,603896.SH,603896,寿仙谷,浙江,中成药,20170510
4311,603897.SH,603897,长城科技,浙江,电气设备,20180410
4312,603898.SH,603898,好莱客,广东,家居用品,20150217
4313,603899.SH,603899,晨光股份,上海,文教休闲,20150127
4314,603900.SH,603900,莱绅通灵,江苏,服饰,20161123
4315,603901.SH,603901,永创智能,浙江,专用机械,20150529
4316,603903.SH,603903,中持股份,北京,环境保护,20170314
4317,603906.SH,603906,龙蟠科技,江苏,电气设备,20170410
4318,603908.SH,603908,牧高笛,浙江,纺织,20170307
4319,603909.SH,603909,建发合诚,福建,建筑工程,20160628
4320,603912.SH,603912,佳力图,江苏,专用机械,20171101
4321,603915.SH,603915,国茂股份,江苏,机械基件,20190614
4322,603916.SH,603916,苏博特,江苏,化工原料,20171110
4323,603917.SH,603917,合力科技,浙江,汽车配件,20171204
4324,603918.SH,603918,金桥信息,上海,软件服务,20150528
4325,603919.SH,603919,金徽酒,甘肃,白酒,20160310
4326,603920.SH,603920,世运电路,广东,元器件,20170426
4327,603922.SH,603922,金鸿顺,江苏,汽车配件,20171023
4328,603926.SH,603926,铁流股份,浙江,汽车配件,20170510
4329,603927.SH,603927,中科软,北京,软件服务,20190909
4330,603928.SH,603928,兴业股份,江苏,化工原料,20161212
4331,603929.SH,603929,亚翔集成,江苏,装修装饰,20161230
4332,603931.SH,603931,格林达,浙江,化工原料,20200819
4333,603933.SH,603933,睿能科技,福建,元器件,20170706
4334,603936.SH,603936,博敏电子,广东,元器件,20151209
4335,603937.SH,603937,丽岛新材,江苏,铝,20171102
4336,603938.SH,603938,三孚股份,河北,化工原料,20170628
4337,603939.SH,603939,益丰药房,湖南,医药商业,20150217
4338,603948.SH,603948,建业股份,浙江,化工原料,20200302
4339,603949.SH,603949,雪龙集团,浙江,汽车配件,20200310
4340,603950.SH,603950,长源东谷,湖北,汽车配件,20200526
4341,603955.SH,603955,大千生态,江苏,环境保护,20170310
4342,603956.SH,603956,威派格,上海,专用机械,20190222
4343,603958.SH,603958,哈森股份,江苏,服饰,20160629
4344,603959.SH,603959,百利科技,湖南,建筑工程,20160517
4345,603960.SH,603960,克来机电,上海,汽车配件,20170314
4346,603963.SH,603963,大理药业,云南,中成药,20170922
4347,603966.SH,603966,法兰泰克,江苏,工程机械,20170125
4348,603967.SH,603967,中创物流,山东,仓储物流,20190429
4349,603968.SH,603968,醋化股份,江苏,化工原料,20150518
4350,603969.SH,603969,银龙股份,天津,其他建材,20150227
4351,603970.SH,603970,中农立华,北京,农药化肥,20171116
4352,603976.SH,603976,正川股份,重庆,医疗保健,20170822
4353,603977.SH,603977,国泰集团,江西,化工原料,20161111
4354,603978.SH,603978,深圳新星,深圳,小金属,20170807
4355,603979.SH,603979,金诚信,北京,建筑工程,20150630
4356,603980.SH,603980,吉华集团,浙江,染料涂料,20170615
4357,603982.SH,603982,泉峰汽车,江苏,汽车配件,20190522
4358,603983.SH,603983,丸美股份,广东,日用化工,20190725
4359,603985.SH,603985,恒润股份,江苏,机械基件,20170505
4360,603986.SH,603986,兆易创新,北京,半导体,20160818
4361,603987.SH,603987,康德莱,上海,医疗保健,20161121
4362,603988.SH,603988,中电电机,江苏,电气设备,20141104
4363,603989.SH,603989,艾华集团,湖南,元器件,20150515
4364,603990.SH,603990,麦迪科技,江苏,软件服务,20161208
4365,603991.SH,603991,至正股份,深圳,塑料,20170308
4366,603992.SH,603992,松霖科技,福建,家居用品,20190826
4367,603993.SH,603993,洛阳钼业,河南,小金属,20121009
4368,603995.SH,603995,甬金股份,浙江,特种钢,20191224
4369,603997.SH,603997,继峰股份,浙江,汽车配件,20150302
4370,603998.SH,603998,方盛制药,湖南,中成药,20141205
4371,603999.SH,603999,读者传媒,甘肃,出版业,20151210
4372,605001.SH,605001,威奥股份,山东,运输设备,20200522
4373,605003.SH,605003,众望布艺,浙江,纺织,20200908
4374,605005.SH,605005,合兴股份,浙江,汽车配件,20210119
4375,605006.SH,605006,山东玻纤,山东,玻璃,20200903
4376,605007.SH,605007,五洲特纸,浙江,造纸,20201110
4377,605008.SH,605008,长鸿高科,浙江,橡胶,20200821
4378,605009.SH,605009,豪悦护理,浙江,造纸,20200911
4379,605011.SH,605011,杭州热电,浙江,供气供热,20210630
4380,605016.SH,605016,百龙创园,山东,食品,20210421
4381,605018.SH,605018,长华集团,浙江,汽车配件,20200929
4382,605020.SH,605020,永和股份,浙江,化工原料,20210709
4383,605028.SH,605028,世茂能源,浙江,供气供热,20210712
4384,605033.SH,605033,美邦股份,陕西,农药化肥,20210916
4385,605050.SH,605050,福然德,上海,仓储物流,20200924
4386,605055.SH,605055,迎丰股份,浙江,纺织,20210129
4387,605056.SH,605056,咸亨国际,浙江,电器仪表,20210720
4388,605058.SH,605058,澳弘电子,江苏,元器件,20201021
4389,605060.SH,605060,联德股份,浙江,机械基件,20210301
4390,605066.SH,605066,天正电气,浙江,电气设备,20200807
4391,605068.SH,605068,明新旭腾,浙江,汽车配件,20201123
4392,605069.SH,605069,正和生态,北京,环境保护,20210816
4393,605077.SH,605077,华康股份,浙江,食品,20210209
4394,605080.SH,605080,浙江自然,浙江,纺织,20210506
4395,605081.SH,605081,太和水,上海,环境保护,20210209
4396,605086.SH,605086,龙高股份,福建,矿物制品,20210416
4397,605088.SH,605088,冠盛股份,浙江,汽车配件,20200817
4398,605089.SH,605089,味知香,江苏,食品,20210427
4399,605090.SH,605090,九丰能源,江西,供气供热,20210525
4400,605098.SH,605098,行动教育,上海,文教休闲,20210421
4401,605099.SH,605099,共创草坪,江苏,文教休闲,20200930
4402,605100.SH,605100,华丰股份,山东,机械基件,20200811
4403,605108.SH,605108,同庆楼,安徽,酒店餐饮,20200716
4404,605111.SH,605111,新洁能,江苏,半导体,20200928
4405,605116.SH,605116,奥锐特,浙江,化学制药,20200921
4406,605117.SH,605117,德业股份,浙江,电气设备,20210420
4407,605118.SH,605118,力鼎光电,福建,元器件,20200730
4408,605122.SH,605122,四方新材,重庆,水泥,20210310
4409,605123.SH,605123,派克新材,江苏,航空,20200825
4410,605128.SH,605128,上海沿浦,上海,汽车配件,20200915
4411,605133.SH,605133,嵘泰股份,江苏,汽车配件,20210224
4412,605136.SH,605136,丽人丽妆,上海,其他商业,20200929
4413,605138.SH,605138,盛泰集团,浙江,服饰,20211027
4414,605151.SH,605151,西上海,上海,汽车配件,20201215
4415,605155.SH,605155,西大门,浙江,家居用品,20201231
4416,605158.SH,605158,华达新材,浙江,钢加工,20200805
4417,605162.SH,605162,新中港,浙江,供气供热,20210707
4418,605166.SH,605166,聚合顺,浙江,化纤,20200618
4419,605167.SH,605167,利柏特,江苏,建筑工程,20210726
4420,605168.SH,605168,三人行,陕西,互联网,20200528
4421,605169.SH,605169,洪通燃气,新疆,供气供热,20201030
4422,605177.SH,605177,东亚药业,浙江,化学制药,20201125
4423,605178.SH,605178,时空科技,北京,装修装饰,20200821
4424,605179.SH,605179,一鸣食品,浙江,乳制品,20201228
4425,605180.SH,605180,华生科技,浙江,纺织,20210430
4426,605183.SH,605183,确成股份,江苏,化工原料,20201207
4427,605186.SH,605186,健麾信息,上海,专用机械,20201222
4428,605188.SH,605188,国光连锁,江西,超市连锁,20200728
4429,605189.SH,605189,富春染织,安徽,纺织,20210528
4430,605196.SH,605196,华通线缆,河北,电气设备,20210511
4431,605198.SH,605198,安德利,山东,软饮料,20200918
4432,605199.SH,605199,葫芦娃,海南,中成药,20200710
4433,605208.SH,605208,永茂泰,上海,铝,20210308
4434,605218.SH,605218,伟时电子,江苏,元器件,20200928
4435,605222.SH,605222,起帆电缆,上海,电气设备,20200731
4436,605228.SH,605228,神通科技,浙江,汽车配件,20210120
4437,605255.SH,605255,天普股份,浙江,汽车配件,20200825
4438,605258.SH,605258,协和电子,江苏,元器件,20201203
4439,605259.SH,605259,绿田机械,浙江,农用机械,20210615
4440,605266.SH,605266,健之佳,云南,医药商业,20201201
4441,605268.SH,605268,王力安防,浙江,家居用品,20210224
4442,605277.SH,605277,新亚电子,浙江,元器件,20210106
4443,605286.SH,605286,同力日升,江苏,运输设备,20210322
4444,605287.SH,605287,德才股份,山东,装修装饰,20210706
4445,605288.SH,605288,凯迪股份,江苏,电气设备,20200601
4446,605289.SH,605289,罗曼股份,上海,建筑工程,20210426
4447,605296.SH,605296,神农集团,云南,农业综合,20210528
4448,605298.SH,605298,必得科技,江苏,运输设备,20210301
4449,605299.SH,605299,舒华体育,福建,文教休闲,20201215
4450,605300.SH,605300,佳禾食品,江苏,乳制品,20210430
4451,605303.SH,605303,园林股份,浙江,建筑工程,20210301
4452,605305.SH,605305,中际联合,北京,专用机械,20210506
4453,605318.SH,605318,法狮龙,浙江,其他建材,20200803
4454,605319.SH,605319,无锡振华,江苏,汽车配件,20210607
4455,605333.SH,605333,沪光股份,江苏,汽车配件,20200818
4456,605336.SH,605336,帅丰电器,浙江,家用电器,20201019
4457,605337.SH,605337,李子园,浙江,乳制品,20210208
4458,605338.SH,605338,巴比食品,上海,食品,20201012
4459,605339.SH,605339,南侨食品,上海,食品,20210518
4460,605358.SH,605358,立昂微,浙江,半导体,20200911
4461,605365.SH,605365,立达信,福建,家用电器,20210720
4462,605366.SH,605366,宏柏新材,江西,化工原料,20200812
4463,605368.SH,605368,蓝天燃气,河南,供气供热,20210129
4464,605369.SH,605369,拱东医疗,浙江,医疗保健,20200916
4465,605376.SH,605376,博迁新材,江苏,小金属,20201208
4466,605377.SH,605377,华旺科技,浙江,造纸,20201228
4467,605378.SH,605378,野马电池,浙江,电气设备,20210412
4468,605388.SH,605388,均瑶健康,湖北,乳制品,20200818
4469,605389.SH,605389,长龄液压,江苏,机械基件,20210322
4470,605398.SH,605398,新炬网络,上海,软件服务,20210121
4471,605399.SH,605399,晨光新材,江西,化工原料,20200804
4472,605488.SH,605488,福莱新材,浙江,塑料,20210513
4473,605499.SH,605499,东鹏饮料,深圳,软饮料,20210527
4474,605500.SH,605500,森林包装,浙江,造纸,20201222
4475,605507.SH,605507,国邦医药,浙江,化学制药,20210802
4476,605555.SH,605555,德昌股份,浙江,家用电器,20211021
4477,605566.SH,605566,福莱蒽特,浙江,染料涂料,20211025
4478,605567.SH,605567,春雪食品,山东,食品,20211013
4479,605577.SH,605577,龙版传媒,黑龙江,出版业,20210824
4480,605580.SH,605580,恒盛能源,浙江,供气供热,20210819
4481,605588.SH,605588,冠石科技,江苏,元器件,20210812
4482,605589.SH,605589,圣泉集团,山东,化工原料,20210810
4483,605598.SH,605598,上海港湾,上海,建筑工程,20210917
4484,605599.SH,605599,菜百股份,北京,黄金,20210909
4485,688001.SH,688001,华兴源创,江苏,专用机械,20190722
4486,688002.SH,688002,睿创微纳,山东,通信设备,20190722
4487,688003.SH,688003,天准科技,江苏,专用机械,20190722
4488,688004.SH,688004,博汇科技,北京,软件服务,20200612
4489,688005.SH,688005,容百科技,浙江,电气设备,20190722
4490,688006.SH,688006,杭可科技,浙江,电气设备,20190722
4491,688007.SH,688007,光峰科技,深圳,元器件,20190722
4492,688008.SH,688008,澜起科技,上海,半导体,20190722
4493,688009.SH,688009,中国通号,北京,运输设备,20190722
4494,688010.SH,688010,福光股份,福建,元器件,20190722
4495,688011.SH,688011,新光光电,黑龙江,元器件,20190722
4496,688012.SH,688012,中微公司,上海,半导体,20190722
4497,688013.SH,688013,天臣医疗,江苏,医疗保健,20200928
4498,688015.SH,688015,交控科技,北京,运输设备,20190722
4499,688016.SH,688016,心脉医疗,上海,医疗保健,20190722
